user_id,item_id,rating,timestamp
11,89,3,1604661370
11,234,4,1605290854
11,123,3,1605776523
11,145,5,1607308308
11,219,1,1609388573
11,110,4,1609662272
11,109,3,1609953636
11,180,3,1610697959
11,128,4,1613378302
11,53,4,1614321473
11,24,3,1614523768
11,188,3,1614650131
11,104,3,1619785165
11,184,3,1623023968
11,94,4,1623376019
11,173,4,1623500515
11,202,4,1627376671
11,178,4,1627458306
11,168,3,1627882017
11,91,3,1628472078
11,233,4,1628923572
11,51,4,1629046165
11,195,3,1630190900
11,39,3,1630464478
11,204,3,1630491017
11,28,3,1631252417
11,154,3,1632924803
11,185,4,1634048276
11,196,3,1635729922
11,32,3,1636114658
11,146,2,1636131653
11,200,3,1636294754
11,30,4,1636317679
11,249,3,1637005860
11,192,4,1637818757
11,225,2,1638049956
11,101,1,1639664551
11,31,3,1641451482
11,116,2,1643944420
11,122,4,1644040659
11,61,3,1644713581
11,166,3,1646516645
11,250,3,1646526034
11,153,3,1646808518
11,174,3,1648656476
11,160,3,1648865552
11,111,2,1649296721
11,131,2,1650825950
11,175,4,1652326383
11,81,3,1653893284
11,231,4,1655451135
11,100,2,1656246192
11,247,4,1657007007
11,106,2,1658647326
11,56,2,1659918023
11,130,2,1661889491
11,152,3,1663187579
11,138,3,1663334187
11,18,5,1670138716
11,171,1,1670796550
11,139,3,1671974144
11,209,2,1672546592
11,14,3,1673053638
11,54,2,1673157523
11,69,3,1673438417
11,181,2,1673925186
11,232,3,1676092928
11,2,3,1677994428
11,10,3,1680508284
11,5,4,1681445836
11,13,3,1682254303
11,156,2,1683776785
11,86,2,1683809685
11,52,3,1685477542
11,9,4,1685913169
11,21,3,1686145177
11,210,4,1686333292
11,98,3,1687658413
11,125,3,1688236716
11,27,4,1688491024
11,199,4,1691577232
11,190,2,1692219738
11,107,2,1692241799
11,36,2,1692726507
12,164,3,1600401564
12,116,3,1605710749
12,234,3,1606521338
12,48,2,1610264468
12,214,2,1617703212
12,206,3,1620033333
12,24,2,1620154377
12,139,2,1621253558
12,210,4,1621742889
12,185,3,1621922933
12,182,4,1633812210
12,125,4,1635140979
12,111,3,1637991269
12,175,3,1645529150
12,104,1,1651490593
12,155,2,1654890508
12,52,3,1656006843
12,207,2,1656626319
12,168,3,1657938514
12,200,4,1658562633
12,225,4,1660256668
12,5,2,1661939738
12,56,4,1662261152
12,100,3,1662327757
12,105,2,1662349128
12,50,3,1666403202
12,93,4,1667209053
12,173,3,1668425416
12,27,4,1672732341
12,53,3,1672799555
12,236,2,1674959867
12,244,4,1677700316
12,65,2,1678344708
12,169,3,1679385419
12,39,4,1683260583
12,132,3,1683840457
12,192,2,1687346404
12,181,3,1687495108
12,75,3,1688231577
12,85,3,1689580526
12,17,4,1690399915
12,241,1,1691209127
13,155,4,1606940293
13,39,2,1614923921
13,54,5,1615992859
13,192,3,1617621054
13,250,3,1621108302
13,190,2,1625105192
13,194,3,1648736216
13,241,1,1650733609
13,26,5,1651317492
13,30,3,1652312944
13,109,4,1663278740
13,232,3,1667375900
13,206,3,1668610634
13,184,2,1670838837
13,2,4,1672750140
13,121,3,1682309940
13,100,2,1683586279
14,34,4,1603803066
14,180,3,1604148823
14,10,4,1611393034
14,114,3,1612330861
14,225,3,1615137508
14,183,4,1622036371
14,136,5,1623449188
14,206,3,1642070874
14,61,3,1643849487
14,137,4,1648235226
14,52,3,1648502162
14,218,3,1650702546
14,123,3,1650838677
14,185,3,1653189334
14,175,3,1656231190
14,2,5,1657660901
14,164,3,1664570472
14,40,4,1667834089
14,100,2,1670983172
14,62,4,1673126686
14,188,3,1683048283
14,81,4,1686246302
14,39,3,1686273377
14,18,5,1686618779
14,27,3,1688496974
14,118,2,1693905303
15,224,4,1600134234
15,225,4,1604989954
15,154,4,1608329901
15,93,4,1609792883
15,116,3,1613406819
15,206,3,1615831317
15,27,4,1616201804
15,125,4,1626751137
15,82,2,1631004071
15,155,4,1633621969
15,61,5,1637672015
15,69,4,1638043456
15,130,3,1639363627
15,5,3,1641153941
15,221,4,1644152217
15,175,5,1651727225
15,39,4,1653839938
15,85,4,1656574943
15,185,4,1669942709
15,205,3,1674867900
15,30,3,1677274635
15,52,5,1679850730
15,168,4,1683319024
15,50,3,1689714574
15,46,3,1693083013
16,162,4,1609565882
16,130,3,1611056313
16,200,5,1613664863
16,56,4,1616112502
16,140,3,1616805772
16,247,4,1621555676
16,102,5,1633921749
16,188,5,1653804671
16,93,4,1661003381
16,138,4,1662439949
16,206,3,1668436862
16,111,2,1677222231
16,248,4,1690996272
17,182,5,1603181054
17,133,3,1603763783
17,132,4,1605294809
17,21,3,1606880392
17,214,4,1610166173
17,247,3,1610440943
17,107,3,1615193807
17,39,2,1624788838
17,221,5,1628591167
17,188,2,1629484526
17,212,5,1630855410
17,175,4,1631372142
17,52,3,1635433261
17,140,3,1638378498
17,145,3,1639697939
17,115,2,1640088280
17,27,3,1640669205
17,184,2,1642450333
17,205,1,1644067638
17,139,1,1645337427
17,130,3,1647713940
17,196,3,1650433413
17,154,4,1650849500
17,236,3,1653993602
17,112,3,1657204998
17,44,3,1657366536
17,165,4,1657662703
17,157,2,1660093666
17,25,3,1667344973
17,244,3,1667727916
17,110,3,1673756569
17,168,3,1676640101
17,104,4,1681869141
17,5,5,1682616808
17,124,3,1683337907
17,7,5,1687948992
17,79,2,1688370519
17,50,2,1688521957
17,76,3,1689154534
17,177,2,1691139699
18,111,4,1600439144
18,200,4,1611339305
18,58,3,1622426661
18,13,4,1645596866
18,12,3,1646530107
18,154,3,1652887484
18,249,3,1653974654
18,140,3,1657616818
18,109,4,1668565471
18,180,3,1670923681
18,175,4,1671971592
18,36,2,1672163454
18,79,4,1672673027
18,126,3,1681586504
18,46,2,1683176456
18,188,3,1685221246
18,192,4,1693453365
19,62,3,1617501216
19,104,5,1641235948
19,221,3,1650483162
20,27,3,1601054557
20,100,4,1601351120
20,24,4,1606387670
20,88,4,1611155698
20,209,2,1611186470
20,141,3,1615315846
20,147,3,1617972560
20,188,3,1632737420
20,132,2,1634175512
20,218,2,1635412557
20,210,5,1636482936
20,175,4,1643182588
20,44,4,1646541599
20,58,3,1651014248
20,184,2,1652535140
20,231,5,1654314117
20,52,3,1656694578
20,39,3,1660367167
20,238,1,1665177944
20,5,3,1666610367
20,43,2,1669947082
20,154,3,1676301227
20,127,4,1677979511
20,54,4,1687408962
20,138,3,1691620501
20,140,3,1692524096
20,93,3,1693802141
21,100,4,1605518375
21,193,4,1607721022
21,238,2,1626956399
21,125,3,1646573407
21,138,4,1673098084
22,188,4,1603932535
22,226,3,1609212380
22,210,3,1610677392
22,12,2,1621457729
22,206,4,1622661582
22,9,4,1623175718
22,235,4,1625033825
22,201,3,1627847474
22,214,2,1628310952
22,109,2,1636142659
22,175,4,1637399491
22,69,4,1640770493
22,105,3,1642458717
22,53,3,1643797303
22,249,3,1643942655
22,79,5,1646119851
22,146,5,1648177832
22,107,5,1650402704
22,54,2,1655461639
22,199,3,1665671817
22,123,4,1669991022
22,192,4,1671378907
22,43,4,1675553960
22,136,5,1677632273
22,52,4,1681755343
22,39,3,1687384467
22,4,4,1687447178
22,93,4,1690778323
22,87,4,1693950922
23,225,3,1600268374
23,175,3,1604772066
23,192,4,1612417860
23,250,4,1620506246
23,85,4,1630238833
23,79,3,1644171577
23,39,3,1644386933
23,99,3,1655237233
23,204,3,1658380782
23,109,4,1665868690
23,93,4,1681722025
23,101,3,1682843853
23,163,5,1684238506
23,206,3,1692365220
23,53,3,1692971745
24,61,3,1600602487
24,173,3,1601307236
24,93,5,1603506456
24,50,5,1611991701
24,131,3,1616137956
24,206,3,1620989828
24,81,5,1625849371
24,237,4,1626055951
24,39,4,1626422248
24,104,2,1630105973
24,199,3,1639133684
24,100,3,1639585404
24,109,3,1646142139
24,27,5,1651574197
24,188,4,1658649877
24,18,5,1659659134
24,182,5,1670368092
24,186,4,1671138378
24,202,5,1671537984
24,222,4,1672642617
24,26,3,1673566759
24,195,4,1679297562
24,245,4,1681371118
24,153,5,1683569246
24,111,2,1692291130
25,98,3,1600234798
25,13,4,1602695077
25,106,3,1603410821
25,107,2,1603854448
25,242,3,1604077772
25,27,3,1604180317
25,226,3,1604418833
25,223,3,1604790232
25,57,4,1605168999
25,65,4,1606102863
25,2,5,1608913745
25,79,3,1609356242
25,124,3,1609653311
25,72,3,1609777090
25,4,3,1610103004
25,243,4,1610410481
25,70,3,1610754171
25,151,5,1610992702
25,187,4,1611694081
25,146,2,1612420802
25,77,4,1612437612
25,120,1,1613081041
25,218,2,1613884349
25,199,3,1613937704
25,159,3,1614326761
25,202,4,1615801987
25,136,4,1617431286
25,76,3,1617783935
25,210,5,1617884780
25,41,5,1622677926
25,185,5,1623075998
25,15,4,1624293937
25,247,5,1624308547
25,154,3,1625154786
25,60,3,1625336145
25,93,3,1625996469
25,81,3,1629350471
25,232,3,1629683023
25,109,4,1631919920
25,225,4,1633357407
25,85,5,1633507539
25,43,3,1633534994
25,168,4,1634457425
25,250,2,1634796992
25,166,5,1636649302
25,21,4,1636680752
25,192,3,1636758468
25,64,3,1637031243
25,5,3,1637545321
25,216,3,1638280785
25,150,3,1638313462
25,50,3,1641373797
25,221,3,1642013285
25,116,3,1644072500
25,33,2,1644257877
25,112,3,1645050318
25,157,2,1647502718
25,100,3,1648340480
25,31,1,1649168689
25,229,3,1649221621
25,128,3,1649463234
25,141,2,1649988291
25,174,2,1650457098
25,47,1,1651290494
25,139,2,1652287336
25,214,3,1652336886
25,52,3,1654076319
25,23,3,1654186268
25,145,3,1654246405
25,144,3,1654497580
25,236,3,1654720863
25,63,3,1654965043
25,127,2,1655246878
25,30,3,1656236064
25,102,3,1656316662
25,206,2,1656762907
25,188,4,1657109878
25,45,4,1657129052
25,32,2,1658663030
25,140,1,1659865941
25,176,4,1660089187
25,244,3,1660449783
25,130,3,1660813534
25,6,3,1661033887
25,198,3,1661087373
25,133,3,1661207556
25,115,4,1661361271
25,14,4,1663848310
25,104,3,1664540690
25,175,3,1667755797
25,94,4,1668138370
25,230,3,1668939538
25,39,5,1669428169
25,69,4,1670379083
25,235,4,1672439473
25,173,2,1673671829
25,179,4,1673864293
25,89,4,1673993045
25,132,3,1676575453
25,123,4,1676625774
25,101,3,1678012058
25,220,3,1678744066
25,153,3,1679336180
25,68,3,1679983444
25,55,3,1680252761
25,209,2,1684206278
25,46,3,1684355499
25,249,4,1684382503
25,66,2,1684739277
25,155,2,1687607291
25,53,3,1688559980
25,73,3,1689839696
25,182,3,1690084543
25,40,4,1690292059
25,18,3,1690745484
25,80,3,1691796372
25,171,3,1692526843
25,219,1,1693185068
25,34,4,1694364722
26,31,3,1600001820
26,27,3,1600059046
26,89,4,1602342596
26,93,3,1605012478
26,44,3,1610275469
26,145,3,1610495778
26,185,3,1610852582
26,48,2,1611063992
26,198,3,1612121067
26,125,3,1621264716
26,195,5,1623119842
26,3,2,1630710022
26,210,2,1633762671
26,61,5,1639793859
26,249,3,1642125392
26,79,4,1643387915
26,102,3,1645022971
26,53,3,1645520764
26,72,2,1653578829
26,123,3,1655613196
26,52,5,1655938431
26,154,4,1660140798
26,14,4,1660500505
26,140,2,1661167519
26,129,1,1664578419
26,109,3,1667896589
26,100,3,1669147503
26,225,2,1672887876
26,46,2,1675117833
26,62,3,1677179441
26,171,3,1678088023
26,238,3,1680700867
26,18,5,1681916408
26,39,5,1682378661
26,15,3,1687134806
26,26,3,1690221702
26,184,2,1691098858
26,237,3,1691624878
26,13,3,1693681363
27,177,3,1602999953
27,225,4,1606675273
27,85,4,1608942802
27,205,4,1616168077
27,195,5,1623064191
27,154,4,1623248982
27,65,4,1625743501
27,109,3,1628847286
27,176,2,1629051672
27,123,3,1630661828
27,171,3,1631723994
27,39,2,1633238457
27,232,3,1635604290
27,14,3,1636458479
27,157,1,1638168599
27,175,4,1639006593
27,155,3,1639033453
27,5,4,1640397573
27,27,4,1643826697
27,86,2,1649722695
27,132,4,1649909965
27,240,5,1655315840
27,167,3,1657381467
27,130,2,1659298587
27,120,2,1663168192
27,180,3,1664803676
27,98,1,1672272871
27,185,4,1673154964
27,188,3,1678932097
27,244,3,1679633038
27,231,5,1680498202
27,46,3,1684408609
27,192,4,1686103874
27,107,5,1691064495
27,170,5,1692671641
28,154,3,1608914109
28,107,2,1616721311
28,128,3,1638450683
28,250,3,1659013845
28,13,5,1668394956
28,111,2,1668813925
28,19,3,1675201077
28,188,3,1675878315
28,247,2,1684827685
29,218,2,1602218788
29,111,4,1605120549
29,93,4,1607972623
29,118,3,1612705586
29,43,4,1621458154
29,5,5,1623371676
29,175,4,1630650170
29,100,4,1630705094
29,206,4,1634922936
29,146,2,1640251593
29,123,2,1641871297
29,141,3,1643638607
29,27,3,1644927013
29,88,4,1646983950
29,188,3,1648044018
29,249,5,1650757540
29,124,2,1651643326
29,85,5,1659611448
29,154,3,1661967647
29,184,2,1663447746
29,81,5,1666406372
29,39,3,1667659673
29,34,4,1671436128
29,18,4,1677568049
29,168,5,1678445045
29,25,3,1681186922
29,41,3,1682664683
29,194,3,1685939584
29,182,4,1686124157
29,221,4,1686570442
29,109,2,1688563755
29,225,3,1694493919
30,216,3,1607279670
30,233,4,1607613256
30,68,5,1609331761
30,206,3,1610991451
30,148,3,1611214264
30,176,2,1617700103
30,235,2,1619722278
30,79,4,1622443239
30,110,4,1626311970
30,93,4,1626396605
30,154,4,1627955344
30,153,2,1636920074
30,244,3,1637369541
30,185,4,1643421862
30,5,4,1643666164
30,223,3,1648451497
30,120,2,1648500295
30,182,5,1651538577
30,192,4,1652364747
30,39,3,1652945662
30,104,2,1654491461
30,34,4,1662267579
30,193,1,1664033111
30,123,3,1664652474
30,100,2,1675385822
30,222,2,1676265091
30,247,3,1677472116
30,175,4,1678693475
30,188,3,1680527750
30,140,2,1685559632
30,111,3,1687575921
30,191,3,1691928031
30,246,2,1694242898
31,112,3,1601626075
31,204,3,1604428202
31,249,4,1607320460
31,80,2,1617294451
31,46,1,1621002879
31,4,3,1621185530
31,76,3,1631402684
31,198,3,1631613101
31,206,4,1632280163
31,192,2,1643312930
31,225,3,1650103889
31,188,4,1652264368
31,94,4,1652657819
31,139,3,1655811137
31,178,3,1657562723
31,79,5,1663493402
31,50,3,1663677590
31,250,4,1669795918
31,23,2,1671527144
31,140,3,1682894750
31,168,5,1685000800
31,127,5,1688430384
32,77,3,1601430445
32,4,2,1602254632
32,76,3,1602448970
32,102,3,1604193938
32,206,5,1605357493
32,215,3,1605968950
32,25,3,1609324141
32,100,4,1609587658
32,5,4,1612495540
32,168,4,1613637467
32,34,3,1614445314
32,249,5,1615151332
32,7,4,1615766736
32,137,4,1616278043
32,36,1,1617211608
32,247,3,1618576074
32,193,5,1620004196
32,148,2,1622255246
32,30,3,1623375312
32,192,3,1625970035
32,199,3,1626024546
32,79,3,1626805529
32,121,3,1627528882
32,73,3,1628424061
32,201,3,1628825732
32,16,2,1631467308
32,210,3,1632876162
32,195,5,1633539953
32,68,4,1635172023
32,162,4,1636207638
32,56,4,1640007018
32,130,3,1641315196
32,86,2,1641409119
32,115,4,1641799906
32,120,5,1642015944
32,19,3,1647184599
32,173,5,1647894207
32,181,2,1651891753
32,109,2,1655452435
32,27,4,1657703649
32,8,2,1658044774
32,175,4,1658146126
32,89,4,1659854299
32,99,2,1660686006
32,9,4,1660986854
32,174,4,1662478290
32,188,4,1668956331
32,216,5,1669063420
32,52,3,1669268334
32,50,4,1671746874
32,232,5,1674053865
32,244,5,1674387311
32,107,2,1675655453
32,47,4,1676606187
32,94,5,1676807893
32,149,4,1679096729
32,154,2,1682394760
32,167,3,1685995027
32,225,2,1687438788
32,139,3,1687480505
32,39,5,1688906380
32,138,3,1688906448
32,146,3,1692029139
32,21,3,1692614444
32,18,5,1693761784
33,210,3,1609697375
33,139,3,1618379663
33,188,3,1618710931
33,68,4,1619479481
33,27,4,1627574125
33,174,3,1632274577
33,123,2,1633489114
33,46,3,1636101334
33,50,4,1639735877
33,206,3,1646059957
33,136,3,1649366365
33,175,4,1653595104
33,225,1,1675870821
33,138,4,1680703892
33,177,2,1689964669
34,249,5,1600929763
34,148,4,1602698191
34,100,2,1608150128
34,50,5,1611746400
34,192,5,1616444358
34,234,3,1620875789
34,250,4,1623096616
34,123,2,1625807138
34,193,5,1627459155
34,161,3,1628946852
34,72,3,1631767972
34,244,4,1643267805
34,141,4,1651705386
34,206,4,1655261221
34,235,5,1661700016
34,241,3,1666709727
34,79,3,1667662836
34,59,3,1672715352
34,28,3,1672721694
34,246,3,1672920193
34,24,3,1675516045
34,82,5,1676553543
34,175,5,1677013309
34,39,5,1678109433
34,188,4,1680216438
34,136,5,1681805846
34,109,5,1682725183
34,27,4,1682836958
34,162,5,1683021041
34,168,2,1689731653
34,5,2,1690573101
34,181,3,1692433125
35,225,3,1601172683
35,100,3,1601399077
35,13,3,1602326807
35,95,3,1607272410
35,39,4,1608449887
35,188,3,1609509130
35,145,4,1617959243
35,56,3,1624836718
35,40,4,1627359006
35,20,4,1630330017
35,54,5,1630685391
35,200,2,1640295285
35,210,2,1643917573
35,65,4,1647193664
35,18,4,1649071539
35,166,3,1649316953
35,136,5,1650981901
35,59,2,1651790536
35,93,3,1652405760
35,101,3,1656833272
35,104,2,1660365540
35,206,3,1672110612
35,123,3,1672656179
35,120,2,1675311784
35,154,4,1679893946
35,229,3,1680767383
35,111,2,1682676129
35,153,1,1684915470
35,21,2,1686369650
35,175,4,1687419015
35,5,4,1689221355
35,125,2,1691509430
36,156,2,1605067485
36,141,3,1607790004
36,175,3,1610285647
36,167,2,1618695158
36,168,3,1620452798
36,93,4,1622647066
36,192,2,1623668272
36,166,4,1624017912
36,185,4,1629090102
36,244,2,1630415512
36,69,4,1630952934
36,44,2,1632205127
36,76,3,1633538389
36,27,5,1634030431
36,221,3,1634804273
36,5,2,1636836910
36,218,2,1638551888
36,116,3,1638743647
36,173,4,1640376130
36,183,2,1644213846
36,53,3,1644444901
36,39,3,1646687111
36,131,4,1656539149
36,206,2,1656881540
36,20,3,1658977088
36,64,2,1660550245
36,145,4,1661593497
36,85,3,1662729192
36,148,3,1665334851
36,139,3,1665406225
36,101,1,1669427491
36,79,3,1670269623
36,197,2,1675242136
36,233,3,1675417293
36,50,3,1680726737
36,153,2,1684520536
36,174,3,1685340045
36,94,3,1685888992
36,232,2,1687152839
36,125,2,1689174362
36,48,2,1689526047
36,188,3,1690339712
36,158,3,1691003890
36,210,5,1691631884
36,137,4,1693468281
36,13,2,1693755132
37,232,2,1606024537
37,27,4,1606798837
37,235,5,1620641819
37,162,5,1626566692
37,163,5,1627285286
37,167,3,1627377488
37,71,3,1638461657
37,39,4,1640974482
37,94,5,1643445051
37,187,4,1655232493
37,123,4,1658192767
37,5,3,1665381044
37,188,4,1665475562
37,249,3,1670378495
37,155,2,1672274620
37,190,1,1680875513
37,76,3,1685426109
37,25,4,1689545485
38,86,4,1600232908
38,58,3,1601989752
38,123,3,1602471038
38,225,3,1602837502
38,52,4,1605733559
38,15,3,1605997344
38,21,4,1606618830
38,226,3,1609193992
38,50,3,1615194255
38,39,4,1620506128
38,27,4,1624777785
38,188,5,1627024414
38,140,2,1644402575
38,53,5,1645028126
38,156,3,1645340328
38,150,5,1645989433
38,101,3,1649833774
38,175,3,1649984243
38,154,5,1651815397
38,214,3,1654091876
38,182,5,1660970379
38,94,5,1661152939
38,152,1,1666943341
38,102,2,1667433340
38,195,3,1669213546
38,204,5,1671120628
38,41,3,1671453022
38,144,4,1678094532
